id,user,uid,version,changeset,timestamp
23238022,ionutr_telenav,4930407,18,46137988,2017-02-16T14:05:37Z
23238024,Spanholz,2209894,34,40862110,2016-07-19T15:06:30Z
23238071,ptrchpmn,640246,12,11462334,2012-04-30T17:13:41Z
23238358,yoltia,167781,7,11069221,2012-03-23T00:03:37Z
23238370,yoltia,167781,5,11069221,2012-03-23T00:03:38Z
23238480,mike140,2471547,6,45051318,2017-01-10T13:48:41Z
23239331,MuzikMachine,1820014,22,28028072,2015-01-09T20:58:16Z
23239514,yegbin,3274426,8,40504666,2016-07-05T17:19:19Z
23240555,fx99,130472,13,43273039,2016-10-29T21:01:10Z
23245763,badenk,3072104,6,49033577,2017-05-27T21:17:21Z
23245871,omrail,5236407,12,45701399,2017-01-31T23:38:13Z
23245883,badenk,3072104,23,49015761,2017-05-27T02:49:37Z
23246512,Sundance,239998,8,16876936,2013-07-08T17:55:50Z
23249973,yegbin,3274426,10,34592483,2015-10-12T15:12:30Z
23250044,jdkrabbe,388969,8,45120999,2017-01-13T00:36:57Z
23250164,Mesowhite,3848955,11,46321643,2017-02-22T22:46:23Z
23250733,Sundance,239998,3,11534028,2012-05-07T21:20:15Z
23250734,Sundance,239998,8,11534028,2012-05-07T21:20:15Z
23250804,GiJo,292736,4,44373994,2016-12-13T15:04:44Z
23250839,Mesowhite,3848955,18,44290346,2016-12-09T19:41:40Z
23266003,Mesowhite,3848955,7,39951189,2016-06-11T12:09:55Z
23266022,Mesowhite,3848955,9,44315351,2016-12-11T03:35:42Z
23266026,Mesowhite,3848955,10,44315351,2016-12-11T03:35:42Z
23272353,Sundance,239998,3,35972733,2015-12-15T18:24:39Z
23272354,xelloss,26616,2,318897,2008-03-13T06:08:28Z
23272356,xelloss,26616,2,561734,2008-07-21T05:51:35Z
23272357,Sundance,239998,4,12122916,2012-07-05T18:01:00Z
23272365,xelloss,26616,3,561734,2008-07-21T05:50:34Z
23272369,xelloss,26616,1,318897,2008-03-13T06:13:27Z
23272375,xelloss,26616,1,318897,2008-03-13T06:16:11Z
23272380,xelloss,26616,3,318897,2008-03-13T06:17:09Z
23272384,yegbin,3274426,3,40934632,2016-07-21T20:54:50Z
23272506,yegbin,3274426,3,40671224,2016-07-12T03:29:44Z
23272526,yegbin,3274426,3,40671224,2016-07-12T03:29:44Z
23272552,NE2,207745,3,4563089,2010-04-30T04:48:46Z
23442805,yegbin,3274426,30,42364532,2016-09-23T05:28:24Z
23472772,katiethomson,3856750,7,43543285,2016-11-10T19:06:40Z
23642606,Mesowhite,3848955,16,44078315,2016-12-01T07:02:51Z
25329052,xelloss,26616,3,386290,2008-07-03T16:02:02Z
25329060,xelloss,26616,6,388222,2008-07-04T06:18:02Z
25329065,xelloss,26616,5,388222,2008-07-04T06:18:05Z
25329080,Ranek,156121,6,30029841,2015-04-07T01:40:16Z
25330048,JJones,432924,11,13317524,2012-10-01T04:17:28Z
25330070,Ranek,156121,5,16115116,2013-05-13T19:05:10Z
25330248,Ranek,156121,2,16115116,2013-05-13T19:05:10Z
25332592,xelloss,26616,3,388222,2008-07-04T06:13:50Z
25332610,xelloss,26616,2,386290,2008-07-03T19:26:42Z
25332720,xelloss,26616,3,395228,2008-07-04T17:38:51Z
25332749,Sundance,239998,5,35972733,2015-12-15T18:24:39Z
25332851,andrewpmk,1679,6,26753563,2014-11-13T11:06:49Z
25332902,andrewpmk,1679,4,26753563,2014-11-13T11:06:49Z
25333046,xelloss,26616,3,395228,2008-07-04T17:52:01Z
25333059,Sundance,239998,4,12122916,2012-07-05T18:10:35Z
25333125,JJones,432924,8,13319100,2012-10-01T08:17:13Z
25333338,Viajero Perdido,2365330,5,31833012,2015-06-09T03:05:09Z
25333354,yegbin,3274426,6,40671452,2016-07-12T04:02:03Z
25333407,ionutr_telenav,4930407,8,45329414,2017-01-20T15:35:17Z
25333424,ec90,69097,6,28300321,2015-01-21T06:12:00Z
25333450,ionutr_telenav,4930407,5,45329414,2017-01-20T15:35:17Z
25333485,ec90,69097,12,40984703,2016-07-24T06:40:12Z
25333497,ec90,69097,8,40984703,2016-07-24T06:40:12Z
25333507,xelloss,26616,5,388222,2008-07-04T06:47:35Z
25333529,xelloss,26616,3,388222,2008-07-04T06:47:45Z
25333543,ionutr_telenav,4930407,9,45329414,2017-01-20T15:35:18Z
25333560,xelloss,26616,4,388222,2008-07-04T06:47:09Z
25333578,xelloss,26616,3,388222,2008-07-04T06:47:24Z
25333603,xelloss,26616,7,9062200,2011-08-19T05:10:17Z
25333609,andrewpmk,1679,4,26753563,2014-11-13T11:06:48Z
25333619,andrewpmk,1679,6,26753563,2014-11-13T11:06:48Z
25333628,Viajero Perdido,2365330,5,31833012,2015-06-09T03:05:09Z
25333630,Viajero Perdido,2365330,6,31833012,2015-06-09T03:05:08Z
25333631,andrewpmk,1679,3,26753563,2014-11-13T11:06:41Z
25333632,Viajero Perdido,2365330,5,31833012,2015-06-09T03:05:08Z
25333633,andrewpmk,1679,4,26753563,2014-11-13T11:06:41Z
25333636,Viajero Perdido,2365330,5,31833012,2015-06-09T03:05:06Z
25333665,ionutr_telenav,4930407,8,45507115,2017-01-26T10:16:09Z
25333677,andrewpmk,1679,4,26753563,2014-11-13T11:06:40Z
25333681,yegbin,3274426,5,41051280,2016-07-27T00:50:55Z
25333747,xelloss,26616,9,435544,2008-07-08T05:23:21Z
25333807,ionutr_telenav,4930407,7,45507115,2017-01-26T10:16:10Z
25334072,andrewpmk,1679,5,26753563,2014-11-13T11:06:39Z
25334096,Codfish810231,5968100,5,49184279,2017-06-02T05:47:03Z
25334099,xelloss,26616,3,386290,2008-07-03T20:38:42Z
25334103,xelloss,26616,3,395228,2008-07-04T18:43:33Z
25334104,xelloss,26616,2,386290,2008-07-03T20:34:50Z
25334126,Brenticus,5772759,6,48352534,2017-05-03T04:00:08Z
25334129,andrewpmk,1679,4,26753563,2014-11-13T11:06:41Z
25334161,Codfish810231,5968100,6,48814521,2017-05-19T08:43:13Z
25334229,JJones,432924,4,13317624,2012-10-01T04:50:23Z
25334303,Sundance,239998,7,16876936,2013-07-08T17:55:50Z
25334332,xelloss,26616,3,388222,2008-07-04T06:45:13Z
25334349,ionutr_telenav,4930407,8,45856257,2017-02-06T13:30:32Z
25334406,xelloss,26616,3,388222,2008-07-04T06:46:57Z
25334754,xelloss,26616,5,783867,2009-01-12T22:54:17Z
25335967,AKC,64065,4,6825035,2011-01-01T03:28:35Z
25335975,xelloss,26616,3,388222,2008-07-04T06:47:02Z
25336003,yegbin,3274426,9,40982837,2016-07-24T03:24:01Z
25336026,ionutr_telenav,4930407,6,46134396,2017-02-16T11:28:37Z
25336131,GiJo,292736,4,44374315,2016-12-13T15:17:35Z
25347244,ionutr_telenav,4930407,13,46246794,2017-02-20T15:15:22Z
25347251,yegbin,3274426,23,41780483,2016-08-29T15:32:16Z
25347253,xelloss,26616,1,395228,2008-07-04T18:25:08Z
25347295,JJones,432924,6,13319597,2012-10-01T09:07:55Z
25347318,Zan Thrax,6085917,4,49049098,2017-05-28T16:15:14Z
25347323,Zan Thrax,6085917,4,49049098,2017-05-28T16:18:20Z
25352048,andrewpmk,1679,7,24071721,2014-07-10T21:04:00Z
25352091,andrewpmk,1679,3,24071721,2014-07-10T21:03:52Z
25352093,andrewpmk,1679,3,24071721,2014-07-10T21:04:01Z
25352095,andrewpmk,1679,2,24071721,2014-07-10T21:04:00Z
25352609,andrewpmk,1679,2,24071721,2014-07-10T21:03:39Z
25352618,andrewpmk,1679,2,24071721,2014-07-10T21:03:39Z
25352636,andrewpmk,1679,5,24071721,2014-07-10T21:03:43Z
25352648,andrewpmk,1679,3,24071721,2014-07-10T21:03:43Z
25352668,andrewpmk,1679,3,26222735,2014-10-20T20:52:56Z
25352678,andrewpmk,1679,3,26222735,2014-10-20T20:52:56Z
25352694,edmontongeo,2550880,4,28100075,2015-01-12T23:12:12Z
25352702,xelloss,26616,3,395228,2008-07-04T22:56:57Z
25352703,xelloss,26616,2,395228,2008-07-04T22:57:06Z
25352704,xelloss,26616,2,395228,2008-07-04T22:57:03Z
25352709,xelloss,26616,2,395228,2008-07-04T22:57:00Z
25352714,xelloss,26616,1,395228,2008-07-04T22:56:54Z
25352747,andrewpmk,1679,4,24071721,2014-07-10T21:03:59Z
25352752,xelloss,26616,2,395228,2008-07-04T23:01:31Z
25352755,andrewpmk,1679,3,24071721,2014-07-10T21:03:59Z
25352758,andrewpmk,1679,3,24071721,2014-07-10T21:04:01Z
25352759,andrewpmk,1679,3,24071721,2014-07-10T21:03:59Z
25352761,andrewpmk,1679,3,24071721,2014-07-10T21:03:59Z
25352764,andrewpmk,1679,3,24071721,2014-07-10T21:03:59Z
25352769,S P Arif Sahari Wibowo,95107,4,15039983,2013-02-15T13:22:10Z
25352771,xelloss,26616,2,395228,2008-07-04T23:02:32Z
25352796,Sundance,239998,3,18941336,2013-11-16T20:09:48Z
25352799,Sundance,239998,3,18941336,2013-11-16T20:09:48Z
25352805,xelloss,26616,3,395228,2008-07-04T23:03:56Z
25352806,xelloss,26616,2,395228,2008-07-04T23:03:35Z
25352808,xelloss,26616,2,395228,2008-07-04T23:03:43Z
25352829,xelloss,26616,2,395228,2008-07-04T23:04:40Z
25352832,xelloss,26616,1,395228,2008-07-04T23:04:37Z
25352836,xelloss,26616,2,395228,2008-07-04T23:05:03Z
25352837,Sundance,239998,3,18945989,2013-11-17T02:27:52Z
25352843,Sundance,239998,7,18945989,2013-11-17T02:27:52Z
25352893,xelloss,26616,3,395228,2008-07-04T23:08:29Z
25352894,xelloss,26616,2,395228,2008-07-04T23:10:25Z
25352902,xelloss,26616,1,395228,2008-07-04T23:08:17Z
25352912,xelloss,26616,1,395228,2008-07-04T23:08:55Z
25352919,xelloss,26616,1,395228,2008-07-04T23:09:07Z
25352924,xelloss,26616,1,395228,2008-07-04T23:09:21Z
25352928,xelloss,26616,2,395228,2008-07-04T23:09:48Z
25352933,xelloss,26616,1,395228,2008-07-04T23:10:17Z
25352937,xelloss,26616,2,395228,2008-07-04T23:10:51Z
25352939,xelloss,26616,1,395228,2008-07-04T23:10:41Z
25352941,xelloss,26616,2,395228,2008-07-04T23:11:23Z
25352942,xelloss,26616,2,395228,2008-07-04T23:11:39Z
25352948,xelloss,26616,1,395228,2008-07-04T23:11:12Z
25352967,xelloss,26616,2,395228,2008-07-04T23:11:59Z
25352974,xelloss,26616,2,395228,2008-07-04T23:12:08Z
25352986,xelloss,26616,2,395228,2008-07-04T23:12:18Z
25353013,charrois,120198,5,7186688,2011-02-04T20:40:20Z
25353065,xelloss,26616,5,783068,2008-11-22T23:44:59Z
25353081,Viajero Perdido,2365330,5,29941932,2015-04-03T01:53:29Z
25353099,Viajero Perdido,2365330,8,29941932,2015-04-03T01:53:29Z
25353109,Sundance,239998,2,18941336,2013-11-16T20:09:49Z
25353111,Sundance,239998,3,18941336,2013-11-16T20:09:49Z
25353117,Sundance,239998,5,5101147,2010-06-28T20:32:49Z
25353120,bf777,560035,14,40526981,2016-07-06T18:26:27Z
25353132,Sundance,239998,2,5101147,2010-06-28T20:32:52Z
25353134,Sundance,239998,2,5101147,2010-06-28T20:32:51Z
25353135,Sundance,239998,2,5101147,2010-06-28T20:32:46Z
25353168,Sundance,239998,2,5101147,2010-06-28T20:32:53Z
25353170,Sundance,239998,2,5101147,2010-06-28T20:32:51Z
25353176,Viajero Perdido,2365330,7,40239879,2016-06-23T17:24:56Z
25353180,Sundance,239998,4,9789807,2011-11-10T15:57:43Z
25353182,Sundance,239998,3,5101147,2010-06-28T20:32:57Z
25353184,Sundance,239998,4,9789807,2011-11-10T15:57:43Z
25353205,xelloss,26616,3,395228,2008-07-04T23:22:47Z
25353215,Sundance,239998,4,9789807,2011-11-10T15:57:43Z
25353253,Sundance,239998,9,9789807,2011-11-10T15:57:43Z
25353257,xelloss,26616,8,395228,2008-07-04T23:34:03Z
25353259,Sundance,239998,3,4099591,2010-03-11T17:35:34Z
25353261,Sundance,239998,3,9789807,2011-11-10T15:57:44Z
25353263,Sundance,239998,4,9789807,2011-11-10T15:57:44Z
25353266,Sundance,239998,3,9789807,2011-11-10T15:57:44Z
25353281,Sundance,239998,3,9789807,2011-11-10T15:57:44Z
25353282,Sundance,239998,4,9789807,2011-11-10T15:57:45Z
25353283,Sundance,239998,3,9789807,2011-11-10T15:57:46Z
25353288,Sundance,239998,3,9789807,2011-11-10T15:57:45Z
25353289,Sundance,239998,3,9789807,2011-11-10T15:57:45Z
25353291,Sundance,239998,3,9789807,2011-11-10T15:57:45Z
25353294,edmontongeo,2550880,4,28170490,2015-01-15T18:48:44Z
25353297,Sundance,239998,6,9789807,2011-11-10T15:57:46Z
25353299,Sundance,239998,3,9789807,2011-11-10T15:57:47Z
25353300,Sundance,239998,3,9789807,2011-11-10T15:57:47Z
25353302,xelloss,26616,2,395228,2008-07-04T23:32:49Z
25353304,Sundance,239998,3,9789807,2011-11-10T15:57:46Z
25353306,Sundance,239998,3,9789807,2011-11-10T15:57:46Z
25353307,Sundance,239998,3,9789807,2011-11-10T15:57:46Z
25353318,Sundance,239998,4,9789807,2011-11-10T15:57:47Z
25353321,Sundance,239998,3,9789807,2011-11-10T15:57:47Z
25353323,Sundance,239998,3,9789807,2011-11-10T15:57:47Z
25353433,Sundance,239998,5,9789807,2011-11-10T15:57:48Z
25353434,xelloss,26616,2,401266,2008-07-05T19:24:59Z
25353435,xelloss,26616,2,395228,2008-07-04T23:34:36Z
25353439,JishyPishy,5452329,6,46701553,2017-03-09T07:40:59Z
25353440,xelloss,26616,3,395228,2008-07-04T23:38:03Z
25353442,xelloss,26616,4,395228,2008-07-04T23:39:08Z
25353460,xelloss,26616,1,395228,2008-07-04T23:36:11Z
25353461,xelloss,26616,1,395228,2008-07-04T23:37:11Z
25353496,Sundance,239998,9,4099591,2010-03-11T17:37:00Z
25353498,xelloss,26616,10,395228,2008-07-04T23:44:02Z
25353500,xelloss,26616,3,395228,2008-07-04T23:43:21Z
25353501,xelloss,26616,2,395228,2008-07-04T23:43:46Z
25353504,xelloss,26616,2,395228,2008-07-04T23:43:51Z
25353507,xelloss,26616,2,395228,2008-07-04T23:44:17Z
25353511,xelloss,26616,4,395228,2008-07-04T23:40:42Z
25353512,xelloss,26616,3,395228,2008-07-04T23:40:46Z
25353513,xelloss,26616,3,502060,2008-07-16T03:21:55Z
25353526,xelloss,26616,2,395228,2008-07-04T23:41:28Z
25353531,xelloss,26616,2,395228,2008-07-04T23:42:24Z
25353551,xelloss,26616,2,395228,2008-07-04T23:43:06Z
25353557,xelloss,26616,2,395228,2008-07-04T23:43:36Z
25354609,Sundance,239998,5,20340082,2014-02-02T19:02:05Z
25354610,xelloss,26616,2,397332,2008-07-05T02:38:32Z
25354611,Sundance,239998,4,20340082,2014-02-02T19:02:05Z
25354629,Viajero Perdido,2365330,18,30814284,2015-05-05T15:57:01Z
25354631,yegbin,3274426,5,36752372,2016-01-23T05:14:55Z
25354632,Sundance,239998,7,21657329,2014-04-13T03:49:19Z
25354634,Sundance,239998,6,21657329,2014-04-13T03:49:19Z
25354637,yegbin,3274426,8,36752372,2016-01-23T05:14:53Z
25354683,Sundance,239998,3,20339708,2014-02-02T18:43:52Z
25354684,yegbin,3274426,4,36752372,2016-01-23T05:14:55Z
25354685,Sundance,239998,5,20339708,2014-02-02T18:43:53Z
25354701,Sundance,239998,3,20339708,2014-02-02T18:43:53Z
25354795,Sundance,239998,4,21657329,2014-04-13T03:49:18Z
25354862,Viajero Perdido,2365330,6,31833386,2015-06-09T04:01:05Z
25354867,Viajero Perdido,2365330,9,30814284,2015-05-05T15:57:02Z
25354872,Sundance,239998,18,20339708,2014-02-02T18:43:51Z
25354875,Sundance,239998,3,20339708,2014-02-02T18:43:51Z
25354879,yoltia,167781,18,7809628,2011-04-09T03:43:25Z
25354880,Viajero Perdido,2365330,6,31833386,2015-06-09T04:01:05Z
25354881,xelloss,26616,2,397332,2008-07-05T03:32:17Z
25354883,xelloss,26616,2,397332,2008-07-05T03:32:35Z
25354892,Viajero Perdido,2365330,4,30814284,2015-05-05T15:57:02Z
25354893,ioncewasaninja,3741692,7,38024915,2016-03-23T17:39:40Z
25354898,Sundance,239998,3,20339708,2014-02-02T18:43:52Z
25354900,Viajero Perdido,2365330,5,31567149,2015-05-29T16:29:32Z
25355051,Sundance,239998,4,20339708,2014-02-02T18:43:52Z
25355069,Sundance,239998,5,13460270,2012-10-11T21:28:54Z
25355071,Sundance,239998,3,20339708,2014-02-02T18:43:52Z
25355084,Viajero Perdido,2365330,4,37632001,2016-03-05T17:56:49Z
25355100,Viajero Perdido,2365330,13,30120243,2015-04-10T15:23:10Z
25355102,aude,12055,4,4015666,2010-03-02T10:40:04Z
25355104,Zan Thrax,6085917,5,49049098,2017-05-28T16:18:37Z
25355109,xelloss,26616,3,683953,2008-09-23T06:13:37Z
25355110,Viajero Perdido,2365330,5,30345181,2015-04-20T02:11:16Z
25355114,xelloss,26616,2,397332,2008-07-05T04:27:09Z
25355115,seamus92,3355544,4,35042095,2015-11-02T19:58:54Z
25355147,Viajero Perdido,2365330,3,45183013,2017-01-15T04:06:41Z
25355149,seamus92,3355544,5,35060242,2015-11-03T16:52:27Z
25355155,seamus92,3355544,10,35060279,2015-11-03T16:53:55Z
25355161,Viajero Perdido,2365330,3,31517776,2015-05-27T22:25:43Z
25355164,Viajero Perdido,2365330,6,35836884,2015-12-08T23:32:52Z
25355167,Viajero Perdido,2365330,5,31517776,2015-05-27T22:25:44Z
25355170,Sundance,239998,3,13558009,2012-10-19T15:08:09Z
25355175,Sundance,239998,3,13558009,2012-10-19T15:08:09Z
25355181,yegbin,3274426,3,42364532,2016-09-23T05:28:25Z
25364251,yegbin,3274426,5,42364532,2016-09-23T05:28:26Z
25364255,yegbin,3274426,6,42364532,2016-09-23T05:28:25Z
25364259,yegbin,3274426,14,42364532,2016-09-23T05:28:26Z
25364747,edmontongeo,2550880,4,28027491,2015-01-09T20:24:24Z
25364763,georges_telenav,5245700,12,49338754,2017-06-07T14:50:24Z
25364765,yegbin,3274426,10,42364532,2016-09-23T05:28:29Z
25364768,georges_telenav,5245700,10,49338754,2017-06-07T14:50:24Z
25399297,Codfish810231,5968100,18,48814521,2017-05-19T08:43:13Z
25403200,ptrchpmn,640246,7,11131187,2012-03-28T21:30:14Z
25403237,ptrchpmn,640246,5,12388035,2012-07-20T19:10:08Z
25403239,Angus C,151491,4,4708616,2010-05-15T17:40:02Z
25403274,ij_,139957,6,25309974,2014-09-08T15:42:07Z
25403485,Mesowhite,3848955,10,44080623,2016-12-01T08:42:44Z
25403783,ij_,139957,12,25312307,2014-09-08T17:30:38Z
25403821,ec90,69097,13,25717992,2014-09-28T05:14:13Z
25403838,ij_,139957,8,25319024,2014-09-09T01:34:18Z
25403842,edmontongeo,2550880,7,28241969,2015-01-18T23:00:03Z
25404592,ij_,139957,38,25309974,2014-09-08T15:42:05Z
25404914,xixi,86952,17,14666597,2013-01-15T21:45:40Z
25404920,jdkrabbe,388969,8,45232556,2017-01-17T03:08:25Z
25404958,jdkrabbe,388969,8,45232556,2017-01-17T03:08:25Z
25404975,VE6SRV,29526,7,9009362,2011-08-13T20:31:48Z
25404990,Sundance,239998,6,18118161,2013-09-30T20:59:26Z
25405006,Viajero Perdido,2365330,8,30131044,2015-04-10T22:23:51Z
25405021,xelloss,26616,7,685940,2008-09-23T13:47:11Z
25412062,chlang,183444,8,11078521,2012-03-23T21:08:48Z
25412101,ionutr_telenav,4930407,12,45781166,2017-02-03T15:12:20Z
25412131,ij_,139957,5,25310722,2014-09-08T16:17:42Z
25412145,ij_,139957,3,25310722,2014-09-08T16:17:34Z
25412155,Sundance,239998,2,14008053,2012-11-24T03:46:47Z
25412157,Sundance,239998,3,14008053,2012-11-24T03:46:48Z
25412163,Sundance,239998,3,14008053,2012-11-24T03:46:48Z
25412166,ionutr_telenav,4930407,3,46078216,2017-02-14T12:48:55Z
25412193,Sundance,239998,3,9670070,2011-10-27T17:13:54Z
25412194,Sundance,239998,3,9670070,2011-10-27T17:13:54Z
25412196,xelloss,26616,2,502060,2008-07-16T03:24:29Z
25412346,ij_,139957,5,25312117,2014-09-08T17:21:19Z
25412354,ij_,139957,3,25312117,2014-09-08T17:21:19Z
25412487,yegbin,3274426,3,40957673,2016-07-22T18:54:28Z
25420664,Viajero Perdido,2365330,6,30299801,2015-04-18T04:13:26Z
25420667,ianb,185998,2,11325601,2012-04-16T18:54:25Z
25420670,ptrchpmn,640246,3,11346791,2012-04-18T18:59:50Z
25420671,flight780,2525040,7,34237437,2015-09-25T03:41:12Z
25420672,flight780,2525040,5,27524991,2014-12-17T09:01:31Z
25420675,flight780,2525040,14,34237437,2015-09-25T04:09:49Z
25420680,flight780,2525040,5,28832564,2015-02-13T23:41:42Z
25420681,yegbin,3274426,10,41077651,2016-07-28T05:37:25Z
25420682,Ranek,156121,4,16114846,2013-05-13T18:49:48Z
25420686,Ranek,156121,5,16114846,2013-05-13T18:49:49Z
25420687,dannykath,2226712,7,33937625,2015-09-10T16:23:08Z
25420688,MuzikMachine,1820014,7,24689456,2014-08-11T21:50:37Z
25420714,Ranek,156121,2,16114846,2013-05-13T18:49:50Z
25420825,ionutr_telenav,4930407,3,45507115,2017-01-26T10:16:10Z
25420826,xelloss,26616,1,435544,2008-07-08T05:22:24Z
25454665,Feldo,454012,3,17293246,2013-08-10T16:41:17Z
25454693,ionutr_telenav,4930407,31,45297534,2017-01-19T13:30:49Z
25454725,ptrchpmn,640246,7,11195722,2012-04-05T23:18:16Z
25454752,Sundance,239998,4,15916593,2013-04-30T06:01:55Z
25454777,ionutr_telenav,4930407,10,44955345,2017-01-06T14:58:14Z
25454783,ionutr_telenav,4930407,6,46136311,2017-02-16T12:54:37Z
25454804,Mesowhite,3848955,4,44795462,2016-12-30T21:33:11Z
25454815,Mesowhite,3848955,2,44078315,2016-12-01T07:02:50Z
25454836,Mesowhite,3848955,11,44078315,2016-12-01T07:02:53Z
25454928,xelloss,26616,6,450889,2008-07-10T01:43:00Z
25454984,Mesowhite,3848955,8,48611091,2017-05-12T04:50:37Z
25455065,Feldo,454012,5,16658137,2013-06-22T15:48:22Z
25455077,Feldo,454012,6,16658137,2013-06-22T15:48:22Z
25455089,Feldo,454012,5,16658137,2013-06-22T15:48:22Z
25455104,ptrchpmn,640246,3,11400389,2012-04-23T22:13:57Z
25455188,ij_,139957,9,25486801,2014-09-16T19:26:37Z
25455192,yegbin,3274426,7,42159955,2016-09-14T21:52:47Z
25455193,Feldo,454012,3,16669253,2013-06-23T13:12:35Z
25455220,Feldo,454012,3,16669253,2013-06-23T13:12:35Z
25455221,ionutr_telenav,4930407,8,46434146,2017-02-27T07:21:16Z
25455247,xelloss,26616,8,783068,2008-11-23T00:50:30Z
25455281,yegbin,3274426,20,42929060,2016-10-16T03:51:25Z
25455305,Sundance,239998,5,33731593,2015-09-01T16:09:57Z
25455308,Sundance,239998,10,33731593,2015-09-01T16:09:57Z
25455336,Feldo,454012,13,16669983,2013-06-23T14:09:38Z
25455371,miken32,230122,6,3811144,2010-02-07T06:35:07Z
25455388,xelloss,26616,1,445796,2008-07-09T16:38:05Z
25455391,Sundance,239998,5,36807741,2016-01-25T23:49:47Z
25455407,Sundance,239998,2,15254354,2013-03-05T04:32:20Z
25455410,Mesowhite,3848955,12,44652584,2016-12-24T21:55:46Z
25458437,jdkrabbe,388969,16,45233311,2017-01-17T04:24:07Z
25464713,Sundance,239998,12,33731593,2015-09-01T16:09:59Z
25464715,ionutr_telenav,4930407,11,45781568,2017-02-03T15:25:33Z
25464727,Sundance,239998,7,11829736,2012-06-07T20:47:00Z
25464731,ionutr_telenav,4930407,27,46136076,2017-02-16T12:43:22Z
25464734,ionutr_telenav,4930407,11,45781568,2017-02-03T15:25:33Z
25475732,Kiwibirdman,564157,32,26987167,2014-11-24T04:53:15Z
